time,selected_tau,r2_tau_0,r2_tau_1,r2_tau_2,predicted_ca_j5_at_tau,predicted_cb_j5_at_tau,true_ca_j5_at_tau,true_cb_j5_at_tau,r2_tau_3,r2_tau_4,r2_tau_5,r2_tau_6
0.6666666666666666,1,-inf,0.9798306180302176,0.9744512958214472,168.35335596660173,170.97990782331016,160.32921741564112,179.67078258435888,,,,
0.6666666666666666,1,-inf,0.9798306180302176,0.9744512958214472,168.35335596660173,170.97990782331016,160.32921741564112,179.67078258435888,,,,
0.7,1,-inf,0.9755897148614256,0.9694295530084772,169.05719905513152,170.50837777394074,159.46924194353423,180.53075805646577,,,,
0.7,1,-inf,0.9755897148614256,0.9694295530084772,169.05719905513152,170.50837777394074,159.46924194353423,180.53075805646577,,,,
0.7333333333333333,1,-inf,0.9715283499208658,0.9648063217589425,169.00417174991924,171.3888125745925,159.14910568080694,180.85089431919303,,,,
0.7333333333333333,1,-inf,0.9715283499208658,0.9648063217589425,169.00417174991924,171.3888125745925,159.14910568080694,180.85089431919303,,,,
0.7666666666666666,1,-inf,0.9682460319444349,0.960909156156067,168.43796928921876,172.51032985083748,159.2132832506994,180.78671674930055,,,,
0.7666666666666666,1,-inf,0.9682460319444349,0.960909156156067,168.43796928921876,172.51032985083748,159.2132832506994,180.78671674930055,,,,
0.8,1,-inf,0.9648913520399802,0.9556885654543732,168.79535689638246,172.45900398243788,159.29495918846652,180.70504081153348,,,,
0.8,1,-inf,0.9648913520399802,0.9556885654543732,168.79535689638246,172.45900398243788,159.29495918846652,180.70504081153348,,,,
0.8333333333333334,1,-inf,0.9614274919479364,0.9485828590741864,168.96993935599983,171.9979272083029,159.42946279283152,180.57053720716848,,,,
0.8333333333333334,1,-inf,0.9614274919479364,0.9485828590741864,168.96993935599983,171.9979272083029,159.42946279283152,180.57053720716848,,,,
0.8666666666666667,1,-inf,0.9574625102055944,0.9346311591869038,169.5030589041154,170.82032239259752,159.6352746241884,180.3647253758116,,,,
0.8666666666666667,1,-inf,0.9574625102055944,0.9346311591869038,169.5030589041154,170.82032239259752,159.6352746241884,180.3647253758116,,,,
0.9,1,-inf,0.9415091396844756,0.9269760110487273,172.73101137623627,167.2133733051226,192.56452750395675,147.43547249604325,,,,
0.9,1,-inf,0.9415091396844756,0.9269760110487273,172.73101137623627,167.2133733051226,192.56452750395675,147.43547249604325,,,,
0.9333333333333333,1,-inf,0.93406139690758,0.924856360596033,178.60078456964717,161.29808980806453,193.0781629071896,146.92183709281042,,,,
0.9333333333333333,1,-inf,0.93406139690758,0.924856360596033,178.60078456964717,161.29808980806453,193.0781629071896,146.92183709281042,,,,
0.9666666666666667,1,-inf,0.9327278485853427,0.9256328675213195,185.42002286635363,154.62171641401707,193.742457456596,146.257542543404,,,,
0.9666666666666667,1,-inf,0.9327278485853427,0.9256328675213195,185.42002286635363,154.62171641401707,193.742457456596,146.257542543404,,,,
1.0,1,-inf,0.9336899985556789,0.9272472768349526,190.7509595653027,149.4980397592143,194.78872769475467,145.21127230524533,,,,
1.0,1,-inf,0.9336899985556789,0.9272472768349526,190.7509595653027,149.4980397592143,194.78872769475467,145.21127230524533,,,,
1.0333333333333332,1,-inf,0.9352116258743361,0.9289273586841709,193.82842995575368,146.82325149015347,195.60306625809227,144.3969337419077,,,,
1.0333333333333332,1,-inf,0.9352116258743361,0.9289273586841709,193.82842995575368,146.82325149015347,195.60306625809227,144.3969337419077,,,,
1.0666666666666667,1,-inf,0.9367859546448916,0.9303376504615025,195.1976226425999,146.06626679463764,196.0611844525271,143.9388155474729,,,,
1.0666666666666667,1,-inf,0.9367859546448916,0.9303376504615025,195.1976226425999,146.06626679463764,196.0611844525271,143.9388155474729,,,,
1.1,1,-inf,0.9382121164233272,0.9309758356814133,194.6940225459683,146.65664448248202,195.85866770566852,144.14133229433142,,,,
1.1,1,-inf,0.9382121164233272,0.9309758356814133,194.6940225459683,146.65664448248202,195.85866770566852,144.14133229433142,,,,
1.1333333333333333,1,-inf,0.9396503110001903,0.9317114193186748,196.2639946404475,144.66318286300574,195.45028091134267,144.54971908865733,,,,
1.1333333333333333,1,-inf,0.9396503110001903,0.9317114193186748,196.2639946404475,144.66318286300574,195.45028091134267,144.54971908865733,,,,
1.1666666666666667,1,-inf,0.9408662220896874,0.9325941023722315,196.21410253914385,144.3479898023783,194.53275033740127,145.46724966259873,,,,
1.1666666666666667,1,-inf,0.9408662220896874,0.9325941023722315,196.21410253914385,144.3479898023783,194.53275033740127,145.46724966259873,,,,
1.2,1,-inf,0.9418055584844454,0.9330495033161899,192.12928681637274,147.98862318913507,191.4761194073991,148.5238805926009,,,,
1.2,1,-inf,0.9418055584844454,0.9330495033161899,192.12928681637274,147.98862318913507,191.4761194073991,148.5238805926009,,,,
1.2333333333333334,1,-inf,0.9423853591731705,0.9328764526579092,186.74050328857655,153.55539214987246,188.062250096322,151.93774990367805,,,,
1.2333333333333334,1,-inf,0.9423853591731705,0.9328764526579092,186.74050328857655,153.55539214987246,188.062250096322,151.93774990367805,,,,
1.2666666666666666,1,-inf,0.9424783430461512,0.9325984097150858,181.8168392644111,158.5134231943972,184.7925178559392,155.20748214406083,,,,
1.2666666666666666,1,-inf,0.9424783430461512,0.9325984097150858,181.8168392644111,158.5134231943972,184.7925178559392,155.20748214406083,,,,
1.3,1,-inf,0.9425977498091465,0.932625284440431,179.17208937773188,161.08779530462735,180.84388878546244,159.15611121453756,,,,
1.3,1,-inf,0.9425977498091465,0.932625284440431,179.17208937773188,161.08779530462735,180.84388878546244,159.15611121453756,,,,
1.3333333333333333,1,-inf,0.9426166933862377,0.9326755321530771,176.6984086655282,164.4097013244593,177.75263018155363,162.24736981844637,,,,
1.3333333333333333,1,-inf,0.9426166933862377,0.9326755321530771,176.6984086655282,164.4097013244593,177.75263018155363,162.24736981844637,,,,
1.3666666666666667,1,-inf,0.9426418350749233,0.9326547675956969,174.2342213984475,165.9150588206727,174.9848630531125,165.0151369468875,,,,
1.3666666666666667,1,-inf,0.9426418350749233,0.9326547675956969,174.2342213984475,165.9150588206727,174.9848630531125,165.0151369468875,,,,
1.4,1,-inf,0.9425672382018725,0.9324979169547217,173.46068120418167,166.320495705109,172.01610765523455,167.98389234476545,,,,
1.4,1,-inf,0.9425672382018725,0.9324979169547217,173.46068120418167,166.320495705109,172.01610765523455,167.98389234476545,,,,
1.4333333333333333,1,-inf,0.9422088896187214,0.9322114100798616,172.8450125745181,165.8828151602067,170.29698519983805,169.70301480016192,,,,
1.4333333333333333,1,-inf,0.9422088896187214,0.9322114100798616,172.8450125745181,165.8828151602067,170.29698519983805,169.70301480016192,,,,
1.4666666666666666,1,-inf,0.9418988053698607,0.9320656010059605,171.535371600615,167.5954884763298,168.9713732426354,171.02862675736458,,,,
1.4666666666666666,1,-inf,0.9418988053698607,0.9320656010059605,171.535371600615,167.5954884763298,168.9713732426354,171.02862675736458,,,,
1.5,1,-inf,0.941618279747001,0.9318040435800902,170.79568680890713,169.28899211653862,167.83411454270714,172.16588545729283,,,,
1.5,1,-inf,0.941618279747001,0.9318040435800902,170.79568680890713,169.28899211653862,167.83411454270714,172.16588545729283,,,,
1.5333333333333332,1,-inf,0.9413267270009769,0.9308768304855564,170.04565559078426,169.28062317392653,167.40649952118085,172.59350047881915,,,,
1.5333333333333332,1,-inf,0.9413267270009769,0.9308768304855564,170.04565559078426,169.28062317392653,167.40649952118085,172.59350047881915,,,,
1.5666666666666667,1,-inf,0.9412223220757525,0.9300402997920398,169.01186032531473,170.65337003294303,167.31737517147425,172.68262482852575,,,,
1.5666666666666667,1,-inf,0.9412223220757525,0.9300402997920398,169.01186032531473,170.65337003294303,167.31737517147425,172.68262482852575,,,,
1.6,1,-inf,0.9400050971046546,0.9288407168760852,173.72566608569474,167.02924006700823,167.33975757892856,172.66024242107142,,,,
1.6,1,-inf,0.9400050971046546,0.9288407168760852,173.72566608569474,167.02924006700823,167.33975757892856,172.66024242107142,,,,
1.6333333333333333,1,-inf,0.9369673390046482,0.9283980993540059,177.32208887282513,163.68100461336957,167.3546277380263,172.6453722619737,,,,
