time,selected_tau,r2_tau_10,current_q_j5,ref_q_current_j5,predicted_ca_j5_at_tau,predicted_cb_j5_at_tau,true_ca_j5_at_tau,true_cb_j5_at_tau
4.966666666666667,10,-3.2268570661112124,65.61672555558953,65.61672555558953,176.97151211382027,161.26210194555128,193.85951773044337,146.1404822695566
5.0,10,-3.1024678345959273,65.58155618828268,65.58155618828268,208.7156795059589,133.451191949345,190.8877137448435,149.1122862551565
5.033333333333333,10,-3.000784913985954,65.57477985509077,65.57477985509077,187.66211850257906,155.10250092164014,186.56012870586588,153.43987129413412
5.066666666666666,10,-2.9294639914793517,65.49977423301813,65.49977423301813,191.08202870877545,152.05815407004692,183.04683420528397,156.95316579471606
5.1,10,-2.884256082708995,65.51634080765811,65.51634080765811,188.482955010579,152.68769411583102,178.3983988895581,161.60160111044186
5.133333333333333,10,-2.8654438155478443,65.52287335257815,65.52287335257815,156.53517066356284,186.10508686907156,174.86187556020997,165.13812443979
5.166666666666667,10,-3.014238055167728,65.48901654848824,65.48901654848824,100.63672922697114,238.6738303867867,171.69409896729366,168.30590103270632
5.2,10,-3.177353443666477,65.53448817689583,65.53448817689583,97.14078371759149,241.57693816084745,168.23504569344328,171.76495430655672
5.233333333333333,10,-3.1958731717016917,65.64579037675026,65.64579037675026,150.922894062474,193.39443856576332,165.83663963276794,174.16336036723203
5.266666666666667,10,-3.2326692751219186,66.40547940041763,66.40547940041763,144.14370456154032,195.42763189005746,163.8726966465516,176.1273033534484
5.3,10,-3.2842382430068975,67.81100887842709,67.81100887842709,148.23805691986158,194.48612217627922,161.91744214385093,178.08255785614907
5.333333333333333,10,-3.340983313379672,69.64374415116882,69.64374415116882,156.15440722358835,190.26681058581167,160.22349061382482,179.77650938617518
5.366666666666666,10,-3.417955516614027,72.3471397458213,72.3471397458213,147.3838729942661,191.9366940916049,158.61363541464394,181.3863645853561
5.4,10,-3.5053193163358056,74.42458165592713,74.42458165592713,145.42119478789496,191.62922810950656,157.0006445978301,182.9993554021699
5.433333333333334,10,-3.5978135406678664,77.19876005059693,77.19876005059693,147.51913297877653,186.92103402570135,155.4451752158717,184.55482478412827
5.466666666666667,10,-3.6748346155111076,79.14588261563567,79.14588261563567,168.09972902592267,167.71167803878922,153.9999926660499,186.00000733395007
5.5,10,-3.7738636647624935,80.77177838197906,80.77177838197906,181.03678631106308,155.08395817009603,153.51892398976327,186.48107601023676
5.533333333333333,10,-3.6825540774011953,82.50701167373538,82.50701167373538,171.4965982152494,169.68997504054383,153.676940802282,186.323059197718
5.566666666666666,10,-3.468558233993492,83.4303865342268,83.4303865342268,149.81286468786413,192.82190817053515,154.31206082306366,185.68793917693637
5.6,10,-3.4422186169826636,83.95732621853647,83.95732621853647,142.3974514598107,193.892910926374,155.9973881152915,184.0026118847085
5.633333333333333,10,-3.4635202635609756,84.36047983407452,84.36047983407452,126.2237391426752,210.28575309421552,157.05912426969434,182.9408757303057
5.666666666666667,10,-3.3635664244399575,84.49755843346617,84.49755843346617,157.04938084043576,195.57887479117628,158.34229809867767,181.65770190132235
5.7,10,-3.1611573171548812,84.47421942939846,84.47421942939846,135.86990278983697,203.84078293495773,160.87462347570894,179.12537652429106
5.733333333333333,10,-2.9741721497497378,84.37930398087109,84.37930398087109,203.64156824088667,148.31107382928673,162.20925242510077,177.79074757489923
5.766666666666667,10,-2.8147738525023405,84.23383264024362,84.23383264024362,144.03299978479816,202.5069819167164,163.36644155952715,176.63355844047285
5.8,10,-2.809259168529313,84.025930182648,84.025930182648,160.0828551750695,182.00864565377137,165.6070505114317,174.39294948856826
5.833333333333333,10,-2.8276622044623005,83.22292326215721,83.22292326215721,185.77685695215138,150.50113080371798,166.89716079561023,173.10283920438974
5.866666666666666,10,-2.834281780748772,81.97644135993131,81.97644135993131,175.79155451531938,156.63762436699423,167.8975404251344,172.1024595748656
5.9,10,-2.847071968941575,80.35022737461316,80.35022737461316,168.97800185961842,162.06290494284818,169.42968812648886,170.57031187351114
5.933333333333334,10,-2.900516119732033,77.98034386226148,77.98034386226148,202.46888359088345,131.7168101496798,169.84904943991936,170.15095056008064
