time,selected_tau,r2_tau_9,r2_tau_10,current_q_j5,ref_q_current_j5,predicted_ca_j5_at_tau,predicted_cb_j5_at_tau,true_ca_j5_at_tau,true_cb_j5_at_tau
8.166666667,9,-14.86138259,-15.0838152,27.31353471,27.31353471,146.6638651,193.8084005,190.4913068,149.5086932
8.2,9,-15.5319068,-15.76614072,27.31750451,27.31750451,123.2190643,217.1609138,186.3133226,153.6866774
8.233333333,9,-16.23351288,-16.56714755,27.31165833,27.31165833,191.4281405,150.0062327,180.4266565,159.5733435
8.266666667,9,-16.82086183,-17.02930866,27.34914129,27.34914129,160.2121989,182.8657221,175.6349203,164.3650797
8.3,10,-17.99900188,-17.91790552,27.44049512,27.44049512,190.1140011,145.1970429,164.6972559,175.3027441
8.333333333,10,-18.93818006,-18.7416575,27.76537838,27.76537838,109.1933088,233.0549387,160.6163789,179.3836211
8.366666667,10,-19.97764236,-19.0408992,28.39568423,28.39568423,120.0215144,221.0601789,156.9433062,183.0566938
8.4,10,-20.61130272,-18.87430174,29.59874271,29.59874271,134.6749455,203.7729879,153.4835119,186.5164881
8.433333333,10,-20.55718788,-18.41280479,32.30313149,32.30313149,119.2190852,219.703474,151.0429435,188.9570565
8.466666667,10,-20.07139952,-17.73504584,34.8857349,34.8857349,153.313986,185.5791103,149.0205208,190.9794792
8.5,10,-19.28331559,-16.86655748,37.62577215,37.62577215,159.7264834,176.9766352,147.3229273,192.6770727
8.533333333,10,-18.4039109,-15.95754886,41.42072858,41.42072858,163.7054994,172.2255645,145.9137191,194.0862809
8.566666667,10,-17.35478508,-14.76698613,44.32062435,44.32062435,161.0776738,174.8562522,145.8240721,194.1759279
8.6,10,-16.54415621,-14.16197158,47.27081805,47.27081805,167.6160048,168.8774326,146.6470474,193.3529526
8.633333333,10,-15.91894774,-13.7545671,50.75730774,50.75730774,152.0851861,187.7301538,148.5988361,191.4011639
8.666666667,10,-15.49676326,-13.46370775,52.835907,52.835907,121.6858327,218.2561553,152.4694925,187.5305075
8.7,10,-15.42811898,-13.33023449,54.4948221,54.4948221,107.4308556,232.4534039,155.0182402,184.9817598
8.733333333,10,-15.27348439,-13.14764203,55.91040933,55.91040933,172.3683138,168.7096362,157.5534947,182.4465053
8.766666667,10,-15.64164935,-13.12791788,56.43909759,56.43909759,140.5771592,200.4202202,161.5356812,178.4643188
8.8,10,-15.86593028,-13.55119814,56.58924907,56.58924907,101.8402696,237.8036471,164.0198283,175.9801717
8.833333333,10,-16.12145757,-13.77872927,56.46993089,56.46993089,152.0901693,189.1287488,166.1572356,173.8427644
8.866666667,10,-16.38067191,-14.06912494,56.16560294,56.16560294,132.8790253,208.5759074,168.8202916,171.1797084
8.9,10,-16.66449379,-14.33568093,55.03440342,55.03440342,148.2002646,193.5518893,170.337028,169.662972
8.933333333,10,-16.86623096,-14.46276016,53.2835964,53.2835964,173.4473581,168.2057002,171.5979982,168.4020018
8.966666667,10,-17.12261413,-14.73362861,50.72895428,50.72895428,212.3046467,129.0396305,172.5364275,167.4635725
9,10,-17.44016619,-14.65519012,46.77455315,46.77455315,199.753836,141.3283092,172.5768533,167.4231467
9.033333333,10,-17.50769727,-14.64528456,43.70795769,43.70795769,155.2114008,185.6933606,172.5240384,167.4759616
9.066666667,10,-17.49393106,-14.39499457,40.63253178,40.63253178,159.1648991,180.4171658,172.4848342,167.5151658
9.1,10,-17.32902004,-14.40220209,36.56507899,36.56507899,182.0319343,156.0009507,172.4447966,167.5552034
9.133333333,10,-17.3499463,-14.38358001,33.59764312,33.59764312,185.7130751,152.043632,172.3489513,167.6510487
9.166666667,10,-17.41425377,-14.50314206,30.97016056,30.97016056,222.6367639,115.6407138,172.2288371,167.7711629
9.2,10,-17.49597616,-14.47818625,28.10230078,28.10230078,191.2951466,146.0874888,172.0574936,167.9425064
9.233333333,10,-17.51028429,-14.24671398,26.21568719,26.21568719,186.1775583,151.0902365,171.7638342,168.2361658
9.266666667,10,-17.29399667,-13.71302145,24.60704922,24.60704922,170.5906006,167.531254,171.4352091,168.5647909
9.3,10,-16.91230422,-13.30226076,23.30246471,23.30246471,174.6400754,164.2055905,171.0458728,168.9541272
9.333333333,10,-16.64919955,-12.97004134,22.81917576,22.81917576,159.5569403,180.0635897,170.6204874,169.3795126
9.366666667,10,-16.51022773,-12.74881094,22.55873073,22.55873073,164.7977657,175.4765017,170.1760244,169.8239756
9.4,10,-16.46317542,-12.6628956,22.42949073,22.42949073,166.468881,174.5533943,169.6530495,170.3469505
9.433333333,10,-16.4968329,-12.66340152,22.42813599,22.42813599,170.3768105,171.8920402,169.1046766,170.8953234
9.466666667,10,-16.50091448,-12.65592515,22.45272854,22.45272854,164.8841413,178.4078104,168.4383083,171.5616917
9.5,10,-16.49961721,-12.62160595,22.4570791,22.4570791,156.9272737,182.6583202,167.7046625,172.2953375
9.533333333,10,-16.48741596,-12.56908802,22.45320335,22.45320335,179.3148678,158.920769,166.9763428,173.0236572
9.566666667,10,-16.28813161,-12.26219472,22.48649177,22.48649177,170.5544179,168.1600549,166.1701431,173.8298569
9.6,10,-16.14250131,-12.14000426,22.51267743,22.51267743,161.3422883,177.6345425,165.3755994,174.6244006
9.633333333,10,-16.07301781,-12.11984434,22.53543006,22.53543006,157.2093403,182.666618,164.6416739,175.3583261
9.666666667,10,-16.05110829,-12.08355713,22.55076035,22.55076035,160.0990922,178.0011888,163.8594252,176.1405748
