time,selected_tau,r2_tau_0,r2_tau_1,r2_tau_2,predicted_ca_j5_at_tau,predicted_cb_j5_at_tau,true_ca_j5_at_tau,true_cb_j5_at_tau,r2_tau_3,r2_tau_4,r2_tau_5,r2_tau_6,r2_tau_7
1.8,5,,,,175.97324928131732,165.3439749097163,176.05837752245284,163.94162247754713,,0.8541037108906581,0.9284538531636736,0.9173420603136152,
1.8333333333333333,5,,,,175.41252000203497,165.74854852957938,173.06068677712506,166.93931322287494,,0.8551311706680929,0.9283342173795529,0.9169657858013641,
1.8333333333333333,5,,,,175.41252000203497,165.74854852957938,173.06068677712506,166.93931322287494,,0.8551311706680929,0.9283342173795529,0.9169657858013641,
1.8666666666666667,5,,,,174.48620641937998,166.88413826264386,170.701763372179,169.298236627821,,0.8551978495749964,0.9279059179319455,0.9158812541647232,
1.8666666666666667,5,,,,174.48620641937998,166.88413826264386,170.701763372179,169.298236627821,,0.8551978495749964,0.9279059179319455,0.9158812541647232,
1.9,5,,,,174.11779422452616,167.5238688199944,168.31697608638092,171.68302391361905,,0.8530960839932442,0.9268280172417062,0.9141672558322974,
1.9,5,,,,174.11779422452616,167.5238688199944,168.31697608638092,171.68302391361905,,0.8530960839932442,0.9268280172417062,0.9141672558322974,
1.9333333333333333,5,,,,172.952824568708,168.730906643402,165.71781727358416,174.28218272641584,,0.8493822486084827,0.9251129277570325,0.9117849871873247,
1.9333333333333333,5,,,,172.952824568708,168.730906643402,165.71781727358416,174.28218272641584,,0.8493822486084827,0.9251129277570325,0.9117849871873247,
1.9666666666666666,5,,,,171.04032218286847,170.36037588536576,163.24397587230095,176.75602412769902,,0.8424441362795367,0.9230954666541286,0.9095906106508178,
1.9666666666666666,5,,,,171.04032218286847,170.36037588536576,163.24397587230095,176.75602412769902,,0.8424441362795367,0.9230954666541286,0.9095906106508178,
2.0,5,,,,167.44949981414393,173.33671168687113,160.76735325699883,179.23264674300117,,0.8331829675095251,0.9216903292651798,0.9087047728159697,
2.0,5,,,,167.44949981414393,173.33671168687113,160.76735325699883,179.23264674300117,,0.8331829675095251,0.9216903292651798,0.9087047728159697,
2.033333333333333,5,,,,163.87947253117204,176.920380141955,158.03458501772508,181.9654149822749,,0.8284784873768203,0.9209068821561373,0.9079178720958209,
